id_planta,nombre,anillo,radio_interno_m,radio_externo_m,year,lst_celsius,ndvi
1,Mayorca Solar|AES Panamá,0_500m,0,500,2019,34.71136426481122,0.5598725636259076
1,Mayorca Solar|AES Panamá,500_1000m,500,1000,2019,34.47277690707726,0.5610857456669078
1,Mayorca Solar|AES Panamá,1000_2000m,1000,2000,2019,34.38577419805372,0.5606511434485928
2,Planta Solar PSZ1,0_500m,0,500,2019,34.960565296092426,0.5377941151311834
2,Planta Solar PSZ1,500_1000m,500,1000,2019,34.98054508444439,0.5440465656858592
2,Planta Solar PSZ1,1000_2000m,1000,2000,2019,34.64351828685882,0.5302127356271087
3,Los Ángeles,0_500m,0,500,2019,34.985310853641785,0.4896182694235422
3,Los Ángeles,500_1000m,500,1000,2019,34.959123687328216,0.513089235164091
3,Los Ángeles,1000_2000m,1000,2000,2019,34.863256301194035,0.5439879499922001
4,Planta solar sin nombre 1,0_500m,0,500,2019,35.41101945404341,0.5257281645484949
4,Planta solar sin nombre 1,500_1000m,500,1000,2019,35.45780424099369,0.5576125450667523
4,Planta solar sin nombre 1,1000_2000m,1000,2000,2019,35.5558417224209,0.5823985744942095
5,Argentum Solar,0_500m,0,500,2019,33.54388787665406,0.6701033794101101
5,Argentum Solar,500_1000m,500,1000,2019,33.562917851955476,0.6537628012390524
5,Argentum Solar,1000_2000m,1000,2000,2019,33.47074153892564,0.6564180852817111
6,Oro Solar,0_500m,0,500,2019,34.766357470718454,0.5659282816373017
6,Oro Solar,500_1000m,500,1000,2019,34.819321189547054,0.5656029926421403
6,Oro Solar,1000_2000m,1000,2000,2019,34.86468821788695,0.5631213898877766
7,Chupampa solar atalaya,0_500m,0,500,2019,35.07840364149134,0.5561710497755746
7,Chupampa solar atalaya,500_1000m,500,1000,2019,35.11713964999435,0.6114055733250177
7,Chupampa solar atalaya,1000_2000m,1000,2000,2019,34.842946317112286,0.6452202673255533
8,Parque Fotovoltaico Paris,0_500m,0,500,2019,34.80190404540137,0.5799319375367668
8,Parque Fotovoltaico Paris,500_1000m,500,1000,2019,34.87226189787621,0.6061907089690358
8,Parque Fotovoltaico Paris,1000_2000m,1000,2000,2019,34.864962198118675,0.6044896255063552
9,Parque Solar Sarigua - Egesa,0_500m,0,500,2019,29.059461766138423,0.6621458184732518
9,Parque Solar Sarigua - Egesa,500_1000m,500,1000,2019,29.250959663829807,0.6348861266891543
9,Parque Solar Sarigua - Egesa,1000_2000m,1000,2000,2019,30.121681855228505,0.5528603276079734
10,Planta fotovoltaica,0_500m,0,500,2019,33.30999584462879,0.6497346662207361
10,Planta fotovoltaica,500_1000m,500,1000,2019,33.4543646783747,0.6488731565707159
10,Planta fotovoltaica,1000_2000m,1000,2000,2019,33.48868783756692,0.6626442616690066
11,Jagüito Solar,0_500m,0,500,2019,35.77251228513422,0.597202295652174
11,Jagüito Solar,500_1000m,500,1000,2019,35.72609532975382,0.6052207167941244
11,Jagüito Solar,1000_2000m,1000,2000,2019,35.51751702122232,0.6056553152218437
12,Planta Solar Don Félix,0_500m,0,500,2019,34.31834217475384,0.5552937876742539
12,Planta Solar Don Félix,500_1000m,500,1000,2019,34.3429890126478,0.6201842964443095
12,Planta Solar Don Félix,1000_2000m,1000,2000,2019,34.24306227419501,0.6229716025996535
13,Divisa Solar,0_500m,0,500,2019,34.595751513397516,0.5318813104978877
13,Divisa Solar,500_1000m,500,1000,2019,34.46274601502835,0.5970454219582139
13,Divisa Solar,1000_2000m,1000,2000,2019,34.23716669365259,0.6228161677893448
14,Milton Solar,0_500m,0,500,2019,33.66166158351755,0.6263380545184472
14,Milton Solar,500_1000m,500,1000,2019,33.74878317102938,0.6411132196028946
14,Milton Solar,1000_2000m,1000,2000,2019,33.77187946912952,0.6520428872326098
15,Parque Fotovoltaico Vista Alegre,0_500m,0,500,2019,34.0487615404661,0.6235059462130115
15,Parque Fotovoltaico Vista Alegre,500_1000m,500,1000,2019,34.05443884272592,0.6206280365663323
15,Parque Fotovoltaico Vista Alegre,1000_2000m,1000,2000,2019,33.916789869275675,0.6299923995770614
16,La Mesa,0_500m,0,500,2019,33.90234646773409,0.6604053539456456
16,La Mesa,500_1000m,500,1000,2019,34.05235161948817,0.6780645372645374
16,La Mesa,1000_2000m,1000,2000,2019,33.83493593524874,0.6736382587320567
17,Campo solar,0_500m,0,500,2019,33.81362108553548,0.6801680196801969
17,Campo solar,500_1000m,500,1000,2019,33.80246299091413,0.6857130897743507
17,Campo solar,1000_2000m,1000,2000,2019,33.9306031999799,0.6748473214086903
18,PV Estrella Solar,0_500m,0,500,2019,31.643081414586078,0.6679261324134981
18,PV Estrella Solar,500_1000m,500,1000,2019,31.801928695543438,0.6787707657864572
18,PV Estrella Solar,1000_2000m,1000,2000,2019,31.55670841827131,0.685546078673676
19,Paneles Solares POCRI,0_500m,0,500,2019,35.13006729890908,0.559844138520964
19,Paneles Solares POCRI,500_1000m,500,1000,2019,35.28263102725891,0.6204049044512183
19,Paneles Solares POCRI,1000_2000m,1000,2000,2019,35.7403531606963,0.5595432423012466
20,Planta Solar Vista Hermosa 1 y 2,0_500m,0,500,2019,35.062104212887064,0.5526704524197643
20,Planta Solar Vista Hermosa 1 y 2,500_1000m,500,1000,2019,35.3334639389708,0.6273770144303427
20,Planta Solar Vista Hermosa 1 y 2,1000_2000m,1000,2000,2019,35.69477747935205,0.5667587543523934
21,PFV Chiriqui Solar,0_500m,0,500,2019,33.02882102352425,0.6785101422511276
21,PFV Chiriqui Solar,500_1000m,500,1000,2019,33.025773927534075,0.6784259732324832
21,PFV Chiriqui Solar,1000_2000m,1000,2000,2019,32.60615793812986,0.678577971801074
22,Andrea’s Solar Plant,0_500m,0,500,2019,33.159770169336475,0.6369866475866957
22,Andrea’s Solar Plant,500_1000m,500,1000,2019,33.31316198625698,0.6467425203483963
22,Andrea’s Solar Plant,1000_2000m,1000,2000,2019,33.10332460678536,0.6594120411444555
23,IKAKO III,0_500m,0,500,2019,33.410170795317796,0.6666774290184959
23,IKAKO III,500_1000m,500,1000,2019,33.29444757805282,0.6684683677701615
23,IKAKO III,1000_2000m,1000,2000,2019,32.91011319582341,0.6910770930512308
24,IKAKO II,0_500m,0,500,2019,33.524476269196605,0.6694883523183058
24,IKAKO II,500_1000m,500,1000,2019,33.323389103533714,0.6783075908547571
24,IKAKO II,1000_2000m,1000,2000,2019,33.039844430018775,0.7008282897674695
25,IKAKO I,0_500m,0,500,2019,33.523321156664096,0.6761903890863419
25,IKAKO I,500_1000m,500,1000,2019,33.34258192590472,0.6913926315883235
25,IKAKO I,1000_2000m,1000,2000,2019,33.12516122895364,0.7042043712074817
26,Planta fotovoltaica Ikakos,0_500m,0,500,2019,33.22523784827242,0.7163237052085701
26,Planta fotovoltaica Ikakos,500_1000m,500,1000,2019,33.352855060077864,0.7490821359604326
26,Planta fotovoltaica Ikakos,1000_2000m,1000,2000,2019,33.420852884282496,0.6923527886817502
27,Parque solar Penonomé,0_500m,0,500,2019,33.73814070111761,0.4610867464236489
27,Parque solar Penonomé,500_1000m,500,1000,2019,33.578299739304335,0.512742992597077
27,Parque solar Penonomé,1000_2000m,1000,2000,2019,33.30833375394005,0.5594416385263873
28,Proyecto fotovoltáico Alma Mater | Universidad de Panamá,0_500m,0,500,2019,32.98969368017647,0.748788579941744
28,Proyecto fotovoltáico Alma Mater | Universidad de Panamá,500_1000m,500,1000,2019,33.34967542414572,0.7415801479143543
28,Proyecto fotovoltáico Alma Mater | Universidad de Panamá,1000_2000m,1000,2000,2019,33.71823498341668,0.6903834992263281
29,PV Baco Solar,0_500m,0,500,2019,34.18692009573585,0.6287171119635385
29,PV Baco Solar,500_1000m,500,1000,2019,34.14360000548518,0.6482342308224156
29,PV Baco Solar,1000_2000m,1000,2000,2019,33.34714770472693,0.653233354508535
30,Granja Solar Alanje Uno,0_500m,0,500,2019,36.43309596115094,0.597793423377597
30,Granja Solar Alanje Uno,500_1000m,500,1000,2019,36.45213646903826,0.5728615638795985
30,Granja Solar Alanje Uno,1000_2000m,1000,2000,2019,36.468223115560164,0.6122558326560149
31,Planta Prudencia Solar,0_500m,0,500,2019,36.004316974498046,0.658174066606132
31,Planta Prudencia Solar,500_1000m,500,1000,2019,35.97483557534747,0.6289232687807814
31,Planta Prudencia Solar,1000_2000m,1000,2000,2019,35.79744346177125,0.6262536312077595
32,Sol de David,0_500m,0,500,2019,32.75756746691372,0.6655394153846154
32,Sol de David,500_1000m,500,1000,2019,32.54745104126023,0.7122183170653509
32,Sol de David,1000_2000m,1000,2000,2019,32.21938315519368,0.7190996726879901
33,Parque Solar La Esperanza,0_500m,0,500,2019,32.59544262764648,0.698536789297659
33,Parque Solar La Esperanza,500_1000m,500,1000,2019,32.48786300915302,0.6809405255927637
33,Parque Solar La Esperanza,1000_2000m,1000,2000,2019,32.29976323945257,0.7142173673613478
34,PV Sol Real,0_500m,0,500,2019,30.104788892773932,0.8457475317725752
34,PV Sol Real,500_1000m,500,1000,2019,30.18752156610123,0.8509226039653888
34,PV Sol Real,1000_2000m,1000,2000,2019,30.164373473766315,0.819845929746865
35,Antón Solar 1,0_500m,0,500,2019,32.85783800679553,0.5821599965238784
35,Antón Solar 1,500_1000m,500,1000,2019,32.80557326869399,0.571065914486666
35,Antón Solar 1,1000_2000m,1000,2000,2019,32.76758194964941,0.5747721631199758
36,Parque Fotovoltaico,0_500m,0,500,2019,32.09769414677281,0.7136988989966555
36,Parque Fotovoltaico,500_1000m,500,1000,2019,32.095361563042694,0.6868537436638825
36,Parque Fotovoltaico,1000_2000m,1000,2000,2019,31.96693284454183,0.6997646647717336
37,PV Caldera Solar,0_500m,0,500,2019,32.396692785461894,0.7022223204479092
37,PV Caldera Solar,500_1000m,500,1000,2019,32.27186774836789,0.671907882133326
37,PV Caldera Solar,1000_2000m,1000,2000,2019,32.13326356136184,0.7094902229359552
38,Parque Fotovoltaico AES Caoba Solar,0_500m,0,500,2019,32.169148483657814,0.6884450569756699
38,Parque Fotovoltaico AES Caoba Solar,500_1000m,500,1000,2019,32.10383597345601,0.6951117216606949
38,Parque Fotovoltaico AES Caoba Solar,1000_2000m,1000,2000,2019,31.95117184291397,0.6964702597434412
39,Solar Pro,0_500m,0,500,2019,32.1231301810681,0.6892216121963604
39,Solar Pro,500_1000m,500,1000,2019,32.079343431160396,0.6977006406055665
39,Solar Pro,1000_2000m,1000,2000,2019,31.9236189874519,0.6943772143655939
40,El Fraile Solar I,0_500m,0,500,2019,33.8393685263915,0.629231715444217
40,El Fraile Solar I,500_1000m,500,1000,2019,33.3677905383065,0.6381189202053363
40,El Fraile Solar I,1000_2000m,1000,2000,2019,33.253983430831276,0.6418356148738101
41,Corotú Solar,0_500m,0,500,2019,33.992724824421536,0.6254076103684076
41,Corotú Solar,500_1000m,500,1000,2019,33.94335771378639,0.6459857797000486
41,Corotú Solar,1000_2000m,1000,2000,2019,33.7090429014798,0.6638126000587663
42,Rodeo Solar,0_500m,0,500,2019,31.242634208005253,0.7082933339568692
42,Rodeo Solar,500_1000m,500,1000,2019,31.207612639546575,0.6891944979232403
42,Rodeo Solar,1000_2000m,1000,2000,2019,31.103683185939367,0.6607679762568606
43,Estí Solar I,0_500m,0,500,2019,33.41536612555289,0.7534142740707089
43,Estí Solar I,500_1000m,500,1000,2019,33.12191313148984,0.7096359578414232
43,Estí Solar I,1000_2000m,1000,2000,2019,33.011659091915256,0.7030733627195616
44,Coclé Solar 1,0_500m,0,500,2019,31.637083940644494,0.6718261216963737
44,Coclé Solar 1,500_1000m,500,1000,2019,31.423918405860448,0.7049606966125281
44,Coclé Solar 1,1000_2000m,1000,2000,2019,31.23962609331483,0.6855997422241902
45,PV Madre Vieja,0_500m,0,500,2019,26.653548794162855,0.7324200427436052
45,PV Madre Vieja,500_1000m,500,1000,2019,26.861640499873175,0.7253096305439575
45,PV Madre Vieja,1000_2000m,1000,2000,2019,27.206489547932225,0.7298945946999349
46,Mendozas Solar,0_500m,0,500,2019,31.41412277469196,0.6028445275522312
46,Mendozas Solar,500_1000m,500,1000,2019,31.373614000531724,0.5927433919185353
46,Mendozas Solar,1000_2000m,1000,2000,2019,31.194802226640967,0.609093837002671
47,Planta solar pacora 2,0_500m,0,500,2019,33.49446470845167,0.5106090966198427
47,Planta solar pacora 2,500_1000m,500,1000,2019,33.43823463796924,0.5255781994067502
47,Planta solar pacora 2,1000_2000m,1000,2000,2019,33.62576684836522,0.5370455997670317
48,planta de paneles solares,0_500m,0,500,2019,34.41627476836276,0.5604410172524302
48,planta de paneles solares,500_1000m,500,1000,2019,34.366888061951016,0.5409413070190279
48,planta de paneles solares,1000_2000m,1000,2000,2019,34.30583069585037,0.5626844552459759
49,Parque Fotovoltaico San Juan,0_500m,0,500,2019,26.765158157658185,0.6443855611045829
49,Parque Fotovoltaico San Juan,500_1000m,500,1000,2019,26.69199225301219,0.6534741321458253
49,Parque Fotovoltaico San Juan,1000_2000m,1000,2000,2019,26.512353327235033,0.6606029724061049
1,Mayorca Solar|AES Panamá,0_500m,0,500,2020,34.28138356030315,0.5244116953980716
1,Mayorca Solar|AES Panamá,500_1000m,500,1000,2020,34.26690937500403,0.5374671006456107
1,Mayorca Solar|AES Panamá,1000_2000m,1000,2000,2020,34.04826554459453,0.5429867577677994
2,Planta Solar PSZ1,0_500m,0,500,2020,33.4659883389692,0.5112882957537523
2,Planta Solar PSZ1,500_1000m,500,1000,2020,33.43751093049403,0.5041348696098333
2,Planta Solar PSZ1,1000_2000m,1000,2000,2020,33.31150434125433,0.49950885531999356
3,Los Ángeles,0_500m,0,500,2020,33.614480568661286,0.455619716916826
3,Los Ángeles,500_1000m,500,1000,2020,33.367851334166495,0.4718773004795268
3,Los Ángeles,1000_2000m,1000,2000,2020,33.36366179321921,0.5013838437367685
4,Planta solar sin nombre 1,0_500m,0,500,2020,34.19549838264302,0.5021611852842808
4,Planta solar sin nombre 1,500_1000m,500,1000,2020,34.35721967864514,0.5445028075248092
4,Planta solar sin nombre 1,1000_2000m,1000,2000,2020,34.69694563494104,0.575484543390239
5,Argentum Solar,0_500m,0,500,2020,32.32661678687178,0.6395391210586945
5,Argentum Solar,500_1000m,500,1000,2020,32.343586801034895,0.6296229460923052
5,Argentum Solar,1000_2000m,1000,2000,2020,32.09565779292498,0.6511660995621442
6,Oro Solar,0_500m,0,500,2020,33.29338344445787,0.5677812420446172
6,Oro Solar,500_1000m,500,1000,2020,33.296538943831465,0.5616019246376813
6,Oro Solar,1000_2000m,1000,2000,2020,33.923304816331616,0.5564649861456077
7,Chupampa solar atalaya,0_500m,0,500,2020,34.4522079998562,0.5416895357406043
7,Chupampa solar atalaya,500_1000m,500,1000,2020,34.259234627824824,0.591460655292231
7,Chupampa solar atalaya,1000_2000m,1000,2000,2020,33.7304376599605,0.6199297262719062
8,Parque Fotovoltaico Paris,0_500m,0,500,2020,34.51877816627822,0.51861785656987
8,Parque Fotovoltaico Paris,500_1000m,500,1000,2020,34.084399315144495,0.5424134167606933
8,Parque Fotovoltaico Paris,1000_2000m,1000,2000,2020,33.76620926870875,0.5657817131649476
9,Parque Solar Sarigua - Egesa,0_500m,0,500,2020,28.67902356297361,0.6554742817070728
9,Parque Solar Sarigua - Egesa,500_1000m,500,1000,2020,28.814279060412368,0.6338419442209349
9,Parque Solar Sarigua - Egesa,1000_2000m,1000,2000,2020,29.7715616358116,0.5311725718035185
10,Planta fotovoltaica,0_500m,0,500,2020,32.73623325614363,0.6295656668896321
10,Planta fotovoltaica,500_1000m,500,1000,2020,32.7771599364859,0.6476704646140831
10,Planta fotovoltaica,1000_2000m,1000,2000,2020,32.697597236840366,0.6581556932371478
11,Jagüito Solar,0_500m,0,500,2020,35.76258027270391,0.5331885739130435
11,Jagüito Solar,500_1000m,500,1000,2020,35.555047951458825,0.5743613352763964
11,Jagüito Solar,1000_2000m,1000,2000,2020,35.40035558626196,0.5753472470966992
12,Planta Solar Don Félix,0_500m,0,500,2020,34.61730844797757,0.5053438792285383
12,Planta Solar Don Félix,500_1000m,500,1000,2020,34.5558552583293,0.5972053156946353
12,Planta Solar Don Félix,1000_2000m,1000,2000,2020,34.20992737928087,0.61216211415577
13,Divisa Solar,0_500m,0,500,2020,34.97518890602955,0.49923107652815657
13,Divisa Solar,500_1000m,500,1000,2020,34.677171713714586,0.5771951961954296
13,Divisa Solar,1000_2000m,1000,2000,2020,34.21979888573369,0.6115688765796359
14,Milton Solar,0_500m,0,500,2020,33.522726756161696,0.6147195792685375
14,Milton Solar,500_1000m,500,1000,2020,33.639181149073465,0.6182644656289432
14,Milton Solar,1000_2000m,1000,2000,2020,33.685813888640915,0.6298583762030138
15,Parque Fotovoltaico Vista Alegre,0_500m,0,500,2020,33.91828836703839,0.5879175462023286
15,Parque Fotovoltaico Vista Alegre,500_1000m,500,1000,2020,33.973845756761875,0.6089921257525084
15,Parque Fotovoltaico Vista Alegre,1000_2000m,1000,2000,2020,33.89097303050901,0.6110687266929539
16,La Mesa,0_500m,0,500,2020,33.074568957275126,0.6701033751102322
16,La Mesa,500_1000m,500,1000,2020,32.990882430235885,0.6668789926289926
16,La Mesa,1000_2000m,1000,2000,2020,32.70832900407951,0.6700736622202031
17,Campo solar,0_500m,0,500,2020,32.72732938881116,0.6615296018503664
17,Campo solar,500_1000m,500,1000,2020,32.79404580283835,0.6803050787701267
17,Campo solar,1000_2000m,1000,2000,2020,32.71636930981534,0.6755082765899652
18,PV Estrella Solar,0_500m,0,500,2020,31.72431760674751,0.6681059668966254
18,PV Estrella Solar,500_1000m,500,1000,2020,31.782110502724592,0.6905204788005009
18,PV Estrella Solar,1000_2000m,1000,2000,2020,31.388709765624075,0.6916078908579203
19,Paneles Solares POCRI,0_500m,0,500,2020,35.982387051006214,0.4994741763455808
19,Paneles Solares POCRI,500_1000m,500,1000,2020,36.08380700823622,0.55984051687256
19,Paneles Solares POCRI,1000_2000m,1000,2000,2020,36.16401140134878,0.5247301862399575
20,Planta Solar Vista Hermosa 1 y 2,0_500m,0,500,2020,35.91661445794529,0.4953598407311403
20,Planta Solar Vista Hermosa 1 y 2,500_1000m,500,1000,2020,36.052875953327025,0.5644493939434467
20,Planta Solar Vista Hermosa 1 y 2,1000_2000m,1000,2000,2020,36.119657547586385,0.5308749109472011
21,PFV Chiriqui Solar,0_500m,0,500,2020,32.37926076009691,0.6544882666238442
21,PFV Chiriqui Solar,500_1000m,500,1000,2020,32.259503556614455,0.6625235337403614
21,PFV Chiriqui Solar,1000_2000m,1000,2000,2020,32.02447870643125,0.6808143251970444
22,Andrea’s Solar Plant,0_500m,0,500,2020,32.18964878300475,0.6871433752825216
22,Andrea’s Solar Plant,500_1000m,500,1000,2020,32.06646199555026,0.714370238742634
22,Andrea’s Solar Plant,1000_2000m,1000,2000,2020,31.92877043281618,0.7185324351077382
23,IKAKO III,0_500m,0,500,2020,32.14760184339619,0.6580574044106831
23,IKAKO III,500_1000m,500,1000,2020,32.093059301452705,0.6823303821573673
23,IKAKO III,1000_2000m,1000,2000,2020,31.856082407511597,0.6992482144686957
24,IKAKO II,0_500m,0,500,2020,32.2389093032556,0.6717003489491419
24,IKAKO II,500_1000m,500,1000,2020,32.16084359897829,0.6834899872437601
24,IKAKO II,1000_2000m,1000,2000,2020,31.974329324332132,0.7095608363799558
25,IKAKO I,0_500m,0,500,2020,32.27972371281604,0.6779392239651533
25,IKAKO I,500_1000m,500,1000,2020,32.20122846563691,0.6939884298477678
25,IKAKO I,1000_2000m,1000,2000,2020,32.0517283250907,0.711868223793353
26,Planta fotovoltaica Ikakos,0_500m,0,500,2020,32.277866113006006,0.7121267833037064
26,Planta fotovoltaica Ikakos,500_1000m,500,1000,2020,32.27971961794781,0.7427813858277548
26,Planta fotovoltaica Ikakos,1000_2000m,1000,2000,2020,32.33448740204722,0.7015537962162594
27,Parque solar Penonomé,0_500m,0,500,2020,32.88509086906526,0.43209913551995954
27,Parque solar Penonomé,500_1000m,500,1000,2020,32.68152187983679,0.49596013016323814
27,Parque solar Penonomé,1000_2000m,1000,2000,2020,32.4463531885859,0.5341075685575084
28,Proyecto fotovoltáico Alma Mater | Universidad de Panamá,0_500m,0,500,2020,31.86498439054629,0.7383650396836
28,Proyecto fotovoltáico Alma Mater | Universidad de Panamá,500_1000m,500,1000,2020,32.13982556268029,0.755973099915745
28,Proyecto fotovoltáico Alma Mater | Universidad de Panamá,1000_2000m,1000,2000,2020,32.575410160045024,0.6991697769885716
29,PV Baco Solar,0_500m,0,500,2020,32.48414600002931,0.6862082839920344
29,PV Baco Solar,500_1000m,500,1000,2020,32.463888559162896,0.6915384849741948
29,PV Baco Solar,1000_2000m,1000,2000,2020,32.075209414966324,0.6956869976462092
30,Granja Solar Alanje Uno,0_500m,0,500,2020,35.519187102877154,0.6343240950953094
30,Granja Solar Alanje Uno,500_1000m,500,1000,2020,35.508340479617026,0.6020493935340023
30,Granja Solar Alanje Uno,1000_2000m,1000,2000,2020,35.693033992755225,0.6257268446250631
31,Planta Prudencia Solar,0_500m,0,500,2020,34.16756089945749,0.6453489637859202
31,Planta Prudencia Solar,500_1000m,500,1000,2020,34.111567012610934,0.6349246691774565
31,Planta Prudencia Solar,1000_2000m,1000,2000,2020,34.1029645862771,0.6357828442641581
32,Sol de David,0_500m,0,500,2020,32.69522892389096,0.6724543264214046
32,Sol de David,500_1000m,500,1000,2020,32.13979156685423,0.7032748512726431
32,Sol de David,1000_2000m,1000,2000,2020,31.580420943331415,0.7241275008909479
33,Parque Solar La Esperanza,0_500m,0,500,2020,32.4659387507451,0.6867888173913044
33,Parque Solar La Esperanza,500_1000m,500,1000,2020,31.94976557747297,0.6801169796256978
33,Parque Solar La Esperanza,1000_2000m,1000,2000,2020,31.66282289295933,0.7188206410933156
34,PV Sol Real,0_500m,0,500,2020,29.89834822495154,0.8215473163879597
34,PV Sol Real,500_1000m,500,1000,2020,29.99890922827398,0.8386985880609934
34,PV Sol Real,1000_2000m,1000,2000,2020,30.05540212289615,0.8073622671205255
35,Antón Solar 1,0_500m,0,500,2020,32.64638051218978,0.5839387868335206
35,Antón Solar 1,500_1000m,500,1000,2020,32.637728026741684,0.5639867271261408
35,Antón Solar 1,1000_2000m,1000,2000,2020,32.40384799679378,0.5864993084647692
36,Parque Fotovoltaico,0_500m,0,500,2020,31.430568406002617,0.7048904535117057
36,Parque Fotovoltaico,500_1000m,500,1000,2020,31.459031009027903,0.7120603269793675
36,Parque Fotovoltaico,1000_2000m,1000,2000,2020,31.33978977932425,0.7054013285589446
37,PV Caldera Solar,0_500m,0,500,2020,31.705508579934936,0.7218049746845615
37,PV Caldera Solar,500_1000m,500,1000,2020,31.595077508787565,0.687410066070561
37,PV Caldera Solar,1000_2000m,1000,2000,2020,31.409117478809613,0.7086321103654252
38,Parque Fotovoltaico AES Caoba Solar,0_500m,0,500,2020,31.593377337558913,0.6679905451185711
38,Parque Fotovoltaico AES Caoba Solar,500_1000m,500,1000,2020,31.480289076728464,0.7198305078702959
38,Parque Fotovoltaico AES Caoba Solar,1000_2000m,1000,2000,2020,31.29734899294529,0.7028535378586208
39,Solar Pro,0_500m,0,500,2020,31.563021689481563,0.6687272173378586
39,Solar Pro,500_1000m,500,1000,2020,31.46316991225611,0.7206894587618529
39,Solar Pro,1000_2000m,1000,2000,2020,31.279692776120637,0.7021912075038036
40,El Fraile Solar I,0_500m,0,500,2020,33.80707813089895,0.608768786382432
40,El Fraile Solar I,500_1000m,500,1000,2020,33.23921637878849,0.6191520738249658
40,El Fraile Solar I,1000_2000m,1000,2000,2020,32.99827546172736,0.6254217040933341
41,Corotú Solar,0_500m,0,500,2020,32.516993186309314,0.6744115032049995
41,Corotú Solar,500_1000m,500,1000,2020,32.50737819619215,0.6874338316191767
41,Corotú Solar,1000_2000m,1000,2000,2020,32.54561793261632,0.6844008409833584
42,Rodeo Solar,0_500m,0,500,2020,30.45982229066438,0.6488497127281474
42,Rodeo Solar,500_1000m,500,1000,2020,30.600829782643654,0.6513260584344974
42,Rodeo Solar,1000_2000m,1000,2000,2020,30.628246567616564,0.6304577704466252
43,Estí Solar I,0_500m,0,500,2020,32.0878140365704,0.7640513054167447
43,Estí Solar I,500_1000m,500,1000,2020,31.846193607514763,0.7222105039768875
43,Estí Solar I,1000_2000m,1000,2000,2020,31.789932900661924,0.7195525897727021
44,Coclé Solar 1,0_500m,0,500,2020,30.65433093024546,0.6869429731968681
44,Coclé Solar 1,500_1000m,500,1000,2020,30.684550805383367,0.7026030028855088
44,Coclé Solar 1,1000_2000m,1000,2000,2020,30.640790537360445,0.671784013896318
45,PV Madre Vieja,0_500m,0,500,2020,26.713476110678922,0.7015746757496829
45,PV Madre Vieja,500_1000m,500,1000,2020,27.043405234439682,0.6927489467985082
45,PV Madre Vieja,1000_2000m,1000,2000,2020,27.327854001985777,0.6915407147728778
46,Mendozas Solar,0_500m,0,500,2020,30.234991163222187,0.579826332280042
46,Mendozas Solar,500_1000m,500,1000,2020,30.166956011477264,0.5874997725725117
46,Mendozas Solar,1000_2000m,1000,2000,2020,30.01148512188774,0.6135147810296088
47,Planta solar pacora 2,0_500m,0,500,2020,31.880716943758163,0.4723811625389273
47,Planta solar pacora 2,500_1000m,500,1000,2020,32.04998813305423,0.4940744622003688
47,Planta solar pacora 2,1000_2000m,1000,2000,2020,31.91280662363785,0.5079682564347093
48,planta de paneles solares,0_500m,0,500,2020,33.39059459459463,0.5432856038350605
48,planta de paneles solares,500_1000m,500,1000,2020,33.271309622954966,0.5220549069976583
48,planta de paneles solares,1000_2000m,1000,2000,2020,33.40553040024226,0.5372233871275037
49,Parque Fotovoltaico San Juan,0_500m,0,500,2020,26.79249055393248,0.6896853060570451
49,Parque Fotovoltaico San Juan,500_1000m,500,1000,2020,26.844714137258897,0.6922696643245381
49,Parque Fotovoltaico San Juan,1000_2000m,1000,2000,2020,26.876367833209805,0.672008824632021
1,Mayorca Solar|AES Panamá,0_500m,0,500,2021,33.622835714074434,0.5561596217886136
1,Mayorca Solar|AES Panamá,500_1000m,500,1000,2021,33.6401509969637,0.5806339722467787
1,Mayorca Solar|AES Panamá,1000_2000m,1000,2000,2021,33.57884570064131,0.5908477215794135
2,Planta Solar PSZ1,0_500m,0,500,2021,33.671269487312905,0.57437516940884
2,Planta Solar PSZ1,500_1000m,500,1000,2021,33.67216224759963,0.5758877042853638
2,Planta Solar PSZ1,1000_2000m,1000,2000,2021,33.70737553705134,0.5603440201502572
3,Los Ángeles,0_500m,0,500,2021,33.89854021974072,0.48610541707320337
3,Los Ángeles,500_1000m,500,1000,2021,33.97711500622871,0.5237337067935898
3,Los Ángeles,1000_2000m,1000,2000,2021,33.863757139439635,0.5708637093575196
4,Planta solar sin nombre 1,0_500m,0,500,2021,33.48058806932199,0.5487533190635451
4,Planta solar sin nombre 1,500_1000m,500,1000,2021,33.46129217047322,0.594752622795745
4,Planta solar sin nombre 1,1000_2000m,1000,2000,2021,33.2815299113846,0.6099744631233662
5,Argentum Solar,0_500m,0,500,2021,30.634833515526164,0.7072301267111362
5,Argentum Solar,500_1000m,500,1000,2021,30.637365942221784,0.6917523869587503
5,Argentum Solar,1000_2000m,1000,2000,2021,30.516007068756753,0.7052627290058487
6,Oro Solar,0_500m,0,500,2021,33.06955919826196,0.6078894513298053
6,Oro Solar,500_1000m,500,1000,2021,33.200496599147456,0.6291807152731328
6,Oro Solar,1000_2000m,1000,2000,2021,33.32598295646472,0.6212762028324735
7,Chupampa solar atalaya,0_500m,0,500,2021,33.36490103811101,0.5828402666309372
7,Chupampa solar atalaya,500_1000m,500,1000,2021,33.227841851667364,0.6432282189950107
7,Chupampa solar atalaya,1000_2000m,1000,2000,2021,32.817374542961815,0.6765989214781293
8,Parque Fotovoltaico Paris,0_500m,0,500,2021,32.53023873420556,0.6162482338627733
